5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
